example_id,source,question,gold,k,correct,prediction,output_tokens,latency_sec,batch_latency_sec,latent_forwards,n_upstream,error,peak_gpu_mem_gb
70,medqa,"An 18-year-old male is brought in by fire rescue. The patient was an unrestrained passenger in a motor vehicle crash and was ejected from the vehicle after collision. Upon arrival to the trauma bay, the patient has a Glasgow coma scale (GCS) of 6. He is rapidly intubated, and vitals are a temperature of 99.5°F (37.5°C), pulse of 130 bpm, and blood pressure of 83/64 mmHg. He is noted to have multiple ecchymoses over his body, as well as petechiae and purpura. He has a laceration over his clavicle that continues to bleed despite a pressure bandage. Radiographs of his lower extremity show multiple long bone fractures. Two large bore IV lines are placed, and the patient oozes from around the sites of venepuncture. Labs are notable for a WBC of 20,000/mm^3, Hb of 10.1g/dL, platelets of 48,000/mm^3, and prolongation of the PT and aPTT. This patient's presentation can best be explained by which of the following diagnoses?
A. Air embolization
B. Tension pneumothorax
C. Disseminated intravascular coagulation
D. Coagulopathy of trauma
Choose the correct option.",c,0,True,c,1531,35.76996312662959,35.76996312662959,3,3,,28.495712280273438
71,medqa,"A 24-year-old woman gravida 2, para 1 at 24 weeks' gestation comes to the physician for a prenatal visit. She feels well. Her earlier pregnancy was uncomplicated. This is her 4th prenatal visit. She had an ultrasound scan 2 weeks ago that showed a live intrauterine pregnancy consistent with a 22-week gestation with no anomalies. She had a normal Pap smear 2 years ago. Vital signs are within normal limits. Pelvic examination shows a uterus consistent in size with a 24-week gestation. Her blood group and type is B positive. Which of the following is the most appropriate next step in management?
A. Oral glucose challenge test
B. Cardiotocography
C. Swab for GBS culture
D. Tdap vaccination
Choose the correct option.",a,0,True,a,766,18.12465998530388,18.12465998530388,3,3,,28.495712280273438
72,medqa,"A 67-year-old man presents with feelings of nervousness and anxiety. He mentions that lately, he has been feeling increasingly restless and is unable to control feelings of nervousness pertaining to all his daily tasks. He noticed that these feelings were more prominent in the last 2 months but have been present on and off for the last year. On many occasions, his mind will be racing with thoughts that keep him up at night. During these moments, he finds his heart racing and feels light-headed and dizzy to the point of blacking out. He has also been experiencing back and neck pain with increased muscle tension in these areas. The patient reports no smoking or alcohol use but mentions that he had tried cocaine and heroin in his 20s and 30s. Which of the following would be the best course of treatment for this patient’s symptoms?
A. Diazepam
B. Ramelteon
C. Buspirone
D. Alprazolam
Choose the correct option.",c,0,True,c,1791,41.87410091981292,41.87410091981292,3,3,,28.495712280273438
73,medqa,"A 45-year-old man arrives by ambulance to the emergency room after being involved in a very severe construction accident. The patient was found unconscious with a large metal spike protruding from his abdomen by a coworker who was unable to estimate the amount of time the patient went without medical aid. Upon arrival to the ER, the patient was unconscious and unresponsive. His vital signs are BP: 80/40, HR: 120 bpm, RR: 25 bpm, Temperature: 97.1 degrees, and SPO2: 99%.He is taken to the operating room to remove the foreign body and control the bleeding. Although both objectives were accomplished, the patient had an acute drop in his blood pressure during the surgery at which time ST elevations were noted in multiple leads. This resolved with adequate fluid resuscitation and numerous blood transfusions. The patient remained sedated after surgery and continued to have relatively stable vital signs until his third day in the intensive care unit, when he experiences an oxygen desaturation of 85% despite being on a respirator with 100% oxygen at 15 breaths/minute. On auscultation air entry is present bilaterally with the presence of crackles. A 2/6 systolic murmur is heard. Readings from a Swan-Ganz catheter display the following: central venous pressure (CVP): 4 mmHg, right ventricular pressure (RVP) 20/5 mmHg, pulmonary artery pressure (PAP): 20/5 mmHg. Pulmonary capillary wedge pressure (PCWP): 5 mm Hg. A chest x-ray is shown as Image A. The patient dies soon after this episode. What is the most likely direct cause of his death?
A. Diffuse alveolar damage
B. Ventricular septal defect
C. Myocardial free wall rupture
D. Myocardial reinfarction
Choose the correct option.",a,0,False,b,3348,78.76444339007139,78.76444339007139,3,3,,28.495712280273438
74,medqa,"A 43-year-old man with a history of hepatitis C and current intravenous drug use presents with 5 days of fever, chills, headache, and severe back pain. On physical exam, temperature is 100.6 deg F (38.1 deg C), blood pressure is 109/56 mmHg, pulse is 94/min, and respirations are 18/min. He is thin and diaphoretic with pinpoint pupils, poor dentition, and track marks on his arms and legs. A high-pitched systolic murmur is heard, loudest in the left sternal border and with inspiration. He is admitted to the hospital and started on broad-spectrum antibiotics. One of the blood cultures drawn 12 hours ago returns positive for Staphylococcus aureus. Which of the following is the most appropriate next step to confirm the diagnosis?
A. Repeat blood cultures now
B. Repeat blood cultures 24 hours after initial cultures were drawn
C. Repeat blood cultures 48 hours after initial cultures were drawn
D. Do not repeat blood cultures
Choose the correct option.",a,0,False,d,1524,35.91007140278816,35.91007140278816,3,3,,28.495712280273438
75,medqa,"A 34-year-old man presents to the emergency department complaining of headache, fever, chills, cough, shortness of breath, and chest pain for the past 4 days. He smokes 2 packs per day and drinks 2–3 beers every day. He denies any previous medical problems except for seasonal allergies for which he takes diphenhydramine on occasions. At the hospital, the vital signs include: temperature 40.0°C (104.0°F), blood pressure 140/80 mm Hg, heart rate 98/min, and respiratory rate 28/min. On physical exam, he is thin and poorly kept. His clothes appear dirty. Small scars are visible in the decubitus region of both arms. The lung sounds are equal with bilateral crackles, and heart auscultation reveals a systolic murmur that radiates to the left axilla. Petechiae are seen on the hard palate and palms of his hands. A chest X-ray and blood cultures are ordered. What is the most likely organism causing his symptoms?
A. Streptococci viridans
B. Staphylococcus aureus
C. Aspergillus fumigatus
D. Staphylococcus epidermidis
Choose the correct option.",b,0,True,b,745,17.5040401853621,17.5040401853621,3,3,,28.495712280273438
76,medqa,"A 52-year-old man presents to the physician with a 6-month history of shortness of breath and nonproductive cough. He was recently diagnosed with stage 3 embryonal carcinoma testicular cancer. Following an orchiectomy, he was placed on chemotherapy. Cardiopulmonary examination shows fine inspiratory crackles bilaterally. There is clubbing present in the fingers bilaterally. Pulmonary function tests (PFTs) show FVC is 78% of expected and FEV1/FVC ratio is 92%. A CT scan of the chest is shown. Which of the following drugs is responsible for the patient’s condition?
A. Bleomycin
B. Carboplatin
C. Cisplatin
D. Ifosfamide
Choose the correct option.",a,0,True,a,912,21.517522506415844,21.517522506415844,3,3,,28.495712280273438
77,medqa,"A 63-year-old man presents to the clinic for left calf pain when walking a distance of more than 200 m. He has had this pain for more than 8 months now, and he rates it as 7 out of 10. The pain subsides with rest. The patient has had a history of diabetes mellitus for the past 2 years which is well controlled. A percutaneous coronary intervention was performed in 2014. His current medications are insulin and aspirin. Family history is significant for coronary artery disease. He has an 80 pack-year history of smoking and currently smokes. He consumes 4 drinks per day of alcohol. On physical examination, his blood pressure is 144/89 mm Hg, the heart rate is 80/min and regular, the breathing rate is 25/min, and the pulse oximetry is 96%. Normal cardiac and lung sounds were heard on auscultation. Which of the following is the appropriate treatment to improve the patient’s symptoms?
A. Cilostazol
B. Femoral embolectomy
C. Femoral-to-popliteal bypass graft
D. Interventional endovascular treatment
Choose the correct option.",a,0,True,a,1277,29.951702140271664,29.951702140271664,3,3,,28.495712280273438
78,medqa,"A 56-year-old man comes to the physician because of a 1-day history of sudden severe pain in his right great toe. Four months ago, he had an episode of severe joint pain involving his left knee that lasted several days and resolved with over-the-counter analgesics. He has a history of hypertension treated with hydrochlorothiazide and nephrolithiasis. Examination shows erythema, swelling, warmth, and tenderness of the right metatarsophalangeal joint; range of movement is limited by pain. His serum uric acid is 12 mg/dL. Arthrocentesis yields cloudy fluid with a leukocyte count of 18,500/mm3 (80% segmented neutrophils). Polarized light microscopy of the synovial fluid is shown. Which of the following is the mechanism of action of the most appropriate long-term pharmacotherapy for this patient's condition?
A. Increased conversion of uric acid to allantoin
B. Inhibition of phospholipase A
C. Inhibition of xanthine oxidase
D. Increased renal excretion of urate
Choose the correct option.",c,0,True,c,1181,27.671701677143574,27.671701677143574,3,3,,28.495712280273438
79,medqa,"A 32-year-old male presents to the ED with acute-onset chest pain. His blood pressure is 157/90 mmHg and his his pulse is 116/min. He appears anxious and agitated and a careful exam reveals dilated pupils and a perforated nasal septum. An EKG reveals ST segment elevation so he is urgently taken for cardiac intervention. Upon review, this patient reveals that he has not had care from a physician since he graduated from college. In the interim he has been largely unemployed and admits that he has recently been homeless. When asked directly, the patient admits to alcohol and marijuana use but denies illicit drug use. Which of the following best describes the mechanism of action of the agent most likely responsible for this patient's presentation?
A. Blocking reuptake of dopamine and norepinephrine
B. Inhibiting breakdown of biogenic amines
C. Antagonizing the NMDA receptor
D. Inhibiting the GABA receptor
Choose the correct option.",a,0,True,a,1212,28.799161966890097,28.799161966890097,3,3,,28.495712280273438
80,medqa,"A 67-year-old man is brought to the emergency department with severe, crushing, retrosternal chest pain for the last 45 minutes. The pain radiates to his left shoulder and is associated with sweating. The past medical history is significant for hypercholesterolemia, for which he takes lovastatin. He smoked as a youth but quit at 40 years of age. On arrival at the emergency department, the vital signs were as follows: pulse 58/min, respiratory rate 22/min, and blood pressure 90/56 mm Hg. He is sweating profusely. The jugular venous pulse is visible 2.5 cm above the sternal angle. Auscultation reveals soft S1 and S2 heart sounds with an added S4 and bilateral inspiratory crackles at the lung bases. The electrocardiogram shows ST-elevations in leads V1 and V2. A diagnosis of an anteroseptal infarction is made. The patient was given aspirin on the way to the hospital. He is started on dopamine, morphine, nitroglycerin, and streptokinase. Which of the following would be the most concerning development over the next 24h this patient?
A. Hemoptysis
B. Easy fatigability
C. Persistent ST-segment elevation
D. Shortness of breath
Choose the correct option.",a,0,False,c,3994,93.96954683959484,93.96954683959484,3,3,,28.495712280273438
81,medqa,"A 52-year-old man presents to the physician because of ongoing shortness of breath, which is more prominent when he lies down. Occasionally, he experiences palpitations, especially during strenuous activities. In addition to this, he has been experiencing difficulty in digestion and often experiences regurgitation and dysphagia. He reports that he emigrated from Mexico 20 years ago and visits his hometown twice a year. The vital signs include: blood pressure 120/75 mm Hg, respiratory rate 19/min, and pulse 100/min. The physical examination shows jugular vein distention along with pitting edema in the ankles. Bilateral basilar crackles and an S3 gallop are heard on auscultation of the chest. A chest X-ray is taken. An electrocardiogram (ECG) shows no significant findings. What is the most likely explanation for this patient’s physical and diagnostic findings?
A. Alcohol abuse
B. Hypertensive changes
C. Parasitic infection
D. Bacterial infection
Choose the correct option.",c,0,True,c,1474,34.83320528268814,34.83320528268814,3,3,,28.495712280273438
82,medqa,"A 27-year-old HIV positive female gave birth to a 7lb 2oz (3.2 kg) baby girl. The obstetrician is worried that the child may have been infected due to the mother's haphazard use of her anti-retroviral medications. Which of the following assays would a hospital use detect the genetic material of HIV if the child had been infected?
A. Enzyme-linked immunosorbent assay (ELISA)
B. Rapid HIV antibody test
C. Polymerase chain reaction
D. Southern blot
Choose the correct option.",c,0,True,c,764,17.964983861893415,17.964983861893415,3,3,,28.495712280273438
83,medqa,"A 32-year-old man jumps off a 3 story building during a suicide attempt. Paramedics arrive quickly, and he is taken to the hospital where several stable lumbar fractures and a shattered right calcaneus are found. He undergoes surgery and his calcaneus is repaired with 11 screws. Which of the following statements best describes the long term post-surgery outcome in this patient?
A. He will not be able to plantar flex his foot.
B. He will not be able to point his toe.
C. He will have pain with inversion and eversion of his foot.
D. He will have pain while dorsiflexing his foot.
Choose the correct option.",c,0,True,c,1613,38.00915574282408,38.00915574282408,3,3,,28.495712280273438
84,medqa,"A stillborn infant is delivered at 38 weeks' gestation to a 32-year-old woman. The mother had no prenatal care. Examination of the stillborn shows a small pelvis, shallow intergluteal cleft, and club feet. An x-ray shows the absence of the sacrum and lumbar vertebrae. Which of the following is the strongest predisposing factor for this patient's condition?
A. Maternal oligohydramnios
B. Intrauterine alcohol exposure
C. Maternal diabetes
D. Chromosome 18 trisomy
Choose the correct option.",c,0,True,c,1093,25.76379918307066,25.76379918307066,3,3,,28.495712280273438
85,medqa,"A 33-year-old man presents to the infectious diseases clinic for follow-up. He was recently admitted to the hospital with fever, shortness of breath, and cough, and was found to have Pneumocystic jirovecii pneumonia and a new diagnosis of HIV. His CD4 count is 175, viral load is pending. As part of routine laboratory studies given his new diagnosis, an RPR was found to be positive with a titer of 1:64, and this is confirmed with a positive FTA-ABS. He is unsure when or how he acquired HIV or syphilis. His neurological examination is normal, and he has no symptoms. Which of the following is the most appropriate next step in management:
A. Perform lumbar puncture, treat based on presence or absence of CNS disease
B. Treat with three weekly injections of penicillin, obtain titers in 3 months
C. Treat with three weekly injections of penicillin, obtain titers in 6 months
D. Treat with a single injection of penicillin, obtain titers in 6 months
Choose the correct option.",c,0,False,b,3522,82.50797053799033,82.50797053799033,3,3,,28.495712280273438
86,medqa,"A 57-year-old woman comes to the physician because of a 3-month history of fatigue. She also reports generalized itchiness that started approximately 2 months ago. Two weeks ago, she noticed yellowing of her eyes. She does not smoke or drink alcohol. She uses eyedrops for persistent dryness of the eyes. Her vital signs are within normal limits. Physical examination shows jaundice of the conjunctivae and skin. The mucous membranes of the mouth are dry. The abdomen is soft. The liver edge is palpable 3 cm below the right costal margin. There are generalized skin excoriations. Laboratory studies show:
Hemoglobin 15 g/dL
Leukocyte count 7,700/mm3
Platelet count 332,000/mm3
Serum
Glucose 122 mg/dL
Total bilirubin 3.1 mg/dL
Direct 2.5 mg/dL
Alkaline phosphatase 452 U/L
AST 155 U/L
ALT 168 U/L
Hepatitis B surface antigen negative
Hepatitis B core IgM antibody negative
Hepatitis B surface antibody positive
Hepatitis C antibody negative
Ultrasonography of the abdomen shows mildly increased echogenicity of the liver. Which of the following additional findings is most likely to be found in this patient?""
A. Inferior vena cava thrombosis
B. Cutaneous xanthomas
C. Increased CA 19-9 levels
D. Kayser-Fleischer rings
""
Choose the correct option.",b,0,True,b,3369,79.15118249505758,79.15118249505758,3,3,,28.495712280273438
87,medqa,"A 40-year-old man comes to the physician because of shortness of breath, double vision, and fatigue for the past 4 weeks. He has no history of serious medical illness and takes no medications. Physical examination shows drooping of the eyelids bilaterally. He is unable to hold his arms up for longer than 3 minutes. A CT scan of the chest shows an anterior mediastinal mass with smooth contours. A photomicrograph of a specimen from the mass is shown. Which of the following immunologic processes normally occurs in the region indicated by the arrow?
A. B-cell maturation
B. V(D)J recombination
C. Thymocyte formation
D. Negative selection
Choose the correct option.",d,0,True,d,2332,54.790611673146486,54.790611673146486,3,3,,28.495712280273438
88,medqa,"A 69-year-old gentleman presents to his primary care physician for pain in his right shoulder. The patient was helping his son move this past weekend, and he noticed after the move that he had pain and weakness in his right shoulder. The patient thought that this pain was just him being in poor shape so he started going to the gym and lifting weights which made his symptoms significantly worse. The patient has a past medical history of diabetes, obesity, and asthma. His current medications include albuterol, lisinopril, metformin, and glipizide. On physical exam you note an obese gentleman who seems to be in pain. You note prominent weakness of external rotation of his right upper extremity. When you ask the patient to slowly lower his right arm to his side when he holds it overhead, you note that he suddenly drops his arm and appears to be in pain. The patient's strength is 1/5 for abduction of the right arm. Which of the following is most likely injured in this patient?
A. Supraspinatus
B. Infraspinatus
C. Teres minor
D. Deltoid
Choose the correct option.",a,0,True,a,629,14.838056672364473,14.838056672364473,3,3,,28.495712280273438
89,medqa,"A 17-year-old female is brought to the emergency room by her father because she has been experiencing shortness of breath and chest pain. She says that the chest pain is worse when she breathes or coughs. Furthermore, on the way to the hospital she noticed that there were specks of blood on a tissue that she coughed into. She has no previous medical history and does not recall anything that could have provoked these symptoms. On presentation her temperature is 99°F (37.2°C), blood pressure is 107/65 mmHg, pulse is 102/min, respirations are 21/min, and O2 saturation is 91% on room air. Further testing shows a large filling defect in the pulmonary vessels, and the patient is started on an appropriate treatment intravenously. After drug administration, the effects of the drug are monitored using a standard blood test. Surprisingly, the test results come back within normal parameters. The most likely underlying cause of this patient's symptoms has which of the following modes of inheritance?
A. Autosomal dominant
B. Autosomal partial dominance
C. X-linked dominant
D. X-linked recessive
Choose the correct option.",a,0,True,a,3017,70.6269863769412,70.6269863769412,3,3,,28.495712280273438
90,medqa,"A 61-year-old nulliparous woman comes to the physician for a follow-up examination. Her last Pap smear 3 years ago showed atypical squamous cells of undetermined significance. HPV testing was negative at that time. On questioning, she has had fatigue and an increase in abdominal girth despite a 5-kg (11.0-lb) weight loss over the past 6 months. She has gastroesophageal reflux disease and Hashimoto's thyroiditis. Menarche was at the age of 10 years and her last menstrual period was 2 years ago. Current medications include omeprazole and levothyroxine. Abdominal examination shows shifting dullness. There is tenderness to palpation of the right lower quadrant but no guarding or rebound. Bimanual palpation shows a small uterus and a right adnexal mass. Further evaluation of this patient is most likely to show which of the following findings?
A. Elevated serum CA-125 level
B. Elevated serum beta-hCG level
C. Prolonged prothrombin time
D. Cervical dysplasia on Pap smear
Choose the correct option.",a,0,True,a,1479,34.72028512880206,34.72028512880206,3,3,,28.495712280273438
91,medqa,"A group of researchers wants to evaluate how often the human immunodeficiency virus (HIV) is related to high-risk behaviors in female sex workers from their country. An additional aim is to evaluate the association between HIV acquisition and certain sociodemographic factors. The researchers collect data through interviewer-administered questionnaires (for behavioral and sociodemographic data) as well as through clinical and serological evaluation/screening methods for HIV and other sexually transmitted infections. Which of the following could be the main outcome measure of their study?
A. Incidence
B. Prevalence
C. Hazard rate
D. Attributable risk
Choose the correct option.",b,0,True,b,3676,85.83877942338586,85.83877942338586,3,3,,28.495712280273438
92,medqa,"A 25-year-old girl is brought to the emergency room after a suicide attempt. Her mother states that she found a large empty pill bottle next to her. The patient is conscious and tearful. She is currently complaining of severe abdominal pain but refuses to give any other history. She has a blood pressure of 135/86, respiratory rate of 18/min, and heart rate of 86/min. On examination, her abdomen is exquisitely tender with evidence of crepitus in the epigastric region. Abdominal CT reveals a gastric perforation. Which of the following is the most likely cause?
A. Decreased production of PGE2
B. Buildup of a toxic metabolite due to kidney disease
C. Increased stimulation of the vagus nerve
D. Hypovolemia
Choose the correct option.",a,0,True,a,1504,35.143466394394636,35.143466394394636,3,3,,28.495712280273438
93,medqa,"Two hours following an elective cholecystectomy, a 43-year-old woman has fever and chills. The patient received cephalexin for antibiotic prophylaxis and one unit of packed red blood cells during the procedure. She underwent a hysterectomy 9 years ago for leiomyomata uteri. She has a 5-year history of hypertension treated with lisinopril. Her temperature is 39.5°C (102.3°F), pulse is 90/min, respirations are 18/min, and blood pressure is 125/90 mm Hg. Examination shows a mildly tender abdominal wound without erythema. The lungs are clear to auscultation. Cardiac examination shows no abnormalities. She had a Foley catheter and peripheral line access placed at the time of the procedure. Which of the following is the most likely cause of this patient's symptoms?
A. Adverse effect of medication
B. Malignant hyperthermia
C. Urinary tract infection
D. Transfusion reaction
Choose the correct option.",d,0,True,d,2060,48.513150315731764,48.513150315731764,3,3,,28.495712280273438
94,medqa,"A 6-year-old boy is brought to the emergency department by his mother for worsening wheezing and shortness of breath over the past day. He has not had a fever, cough, vomiting, or diarrhea. He has asthma and eczema. He uses a glucocorticoid inhaler and an albuterol inhaler but has missed his medications for the past week while on vacation. He appears uncomfortable. His temperature is 36°C (96.8°F), pulse is 120/min, respirations are 40/min, and blood pressure is 100/80. Expiratory and inspiratory wheezing is heard throughout both lung fields. There are moderate intercostal and subcostal retractions and a decreased inspiratory to expiratory ratio. Nebulized albuterol and ipratropium treatments and intravenous methylprednisolone are given in the emergency department for a presumed asthma exacerbation. One hour later, the child is limp and lethargic. Magnesium sulfate is administered. His temperature is 36°C (96.8°F), pulse is 150/min, respirations are 22/min, and blood pressure is 100/70. No wheezing is heard on repeat pulmonary examination. Which of the following is the most appropriate next step in management?
A. Intubate with mechanical ventilation
B. Perform needle thoracostomy at the 2nd intercostal space
C. Perform bronchoscopy
D. Provide additional dose of methylprednisolone
Choose the correct option.",a,0,True,a,1275,30.132926374673843,30.132926374673843,3,3,,28.495712280273438
95,medqa,"A 26-year-old female complains of frequent, large volume urination. This negatively affects her sleep, as she has to frequently wake up at night to urinate. She also complains of increased thirst. Her past medical history is significant for bipolar disorder that is treated with lithium for 3 years. Serum osmolality is 425 mOsm/kg, and urine osmolality is 176 mOsm/kg. Which of the following best explains this patient’s serum and urine osmolality?
A. Hypothalamic over-production of antidiuretic hormone (ADH)
B. Decreased production of ADH
C. ADH resistance in the renal collecting ducts
D. Increased sodium reabsorption and potassium excretion
Choose the correct option.",c,0,True,c,1506,35.42100999504328,35.42100999504328,3,3,,28.495712280273438
96,medqa,"A 55-year-old man presents to the emergency department with a headache. He states that this is the worst headache he has ever had and that his symptoms have not been improving. The patient complains of pain in his jaw that is worse when he chews. He has a past medical history of insomnia and is currently taking alprazolam. His temperature is 98.2°F (36.8°C), blood pressure is 157/98 mmHg, pulse is 90/min, respirations are 15/min, and oxygen saturation is 98% on room air. Physical exam is notable for tenderness over the patient's scalp, jaw, and temporal area. Which of the following is the best next step in management?
A. CT head
B. Ibuprofen
C. IV steroids
D. Lumbar puncture
Choose the correct option.",c,0,False,a,2253,52.83952936902642,52.83952936902642,3,3,,28.495712280273438
97,medqa,"A 60-year-old woman is brought to the clinic by her daughter for evaluation. The daughter reports that her mother has recently been having difficulty combing her hair in the mornings. The patient’s family history is significant for an ischemic stroke in her father. The patient’s past medical history is positive for diverticulosis. She takes no medication. Her blood pressure is 120/70 mm Hg, heart rate is 75/min, respiratory rate is 14/min, and temperature is 37.6°C (99.7°F). On physical examination, the patient’s neck is stiff and she also has bilateral shoulder tenderness; muscle strength is intact. Laboratory work is performed and presented below:
Hemoglobin 12.9 g/dL
Hematocrit 37.7% 
Leukocyte count 5,500/mm3
Neutrophils 65%
Lymphocytes 30%
Monocytes 5%
Mean corpuscular volume 82.2 μm3
Platelet count 190,000/mm3
Erythrocyte sedimentation rate 65 mm/h
C-reactive protein 44 mg/dL
For which of the symptoms below should the patient be screened?
A. Jaw claudication
B. Heliotrope rash
C. Gastroesophageal reflux
D. Pink plaques with silvery scales
Choose the correct option.",a,0,True,a,1535,36.42869999632239,36.42869999632239,3,3,,28.495712280273438
98,medqa,"A 48-year-old woman comes to the physician because of a 7-day history of progressively worsening shortness of breath. She has a history of asthma and has frequent exacerbations despite receiving maximal medical therapy. Physical examination shows scattered expiratory wheezing. Laboratory studies show a leukocyte count of 9,800/mm3 (13% eosinophils) and elevated serum concentration of immunoglobulin E. An x-ray of the chest shows thickened bronchial walls and perihilar opacities. Sputum culture shows scattered septate hyphae that branch at 45 degrees. Which of the following is most likely to be increased in this patient?
A. IL-28
B. TGF-β
C. IFN-α
D. IL-4
Choose the correct option.",d,0,True,d,631,14.906483214348555,14.906483214348555,3,3,,28.495712280273438
99,medqa,"An 81-year-old man patient recently moved into an assisted living facility and presents today with itchy blisters in his axilla. He attributes these to a poor diet. He also complains that the nurse practitioner at the facility started him on 4 new medications, in addition to his existing prescriptions. On physical examination, tense axillary bullae are noted that do not rupture with light, gloved touch. On direct immunofluorescence, linear C3 and IgG deposits are seen along the basement membrane. Which of the following is the most likely diagnosis?
A. Staphylococcal scalded skin syndrome
B. Bullous pemphigoid
C. Pemphigus vulgaris
D. Cicatricial pemphigoid
Choose the correct option.",b,0,True,b,555,13.117017518728971,13.117017518728971,3,3,,28.495712280273438
0,medqa,"A 34-year-old man comes to the physician because of a 3-week history of colicky abdominal pain and diarrhea. He has bowel movements 10–12 times daily; the stool contains blood and mucus. He constantly has the urge to defecate. His vital signs are within normal limits. Examination of the abdomen shows diffuse tenderness to palpation. Serum concentration of C-reactive protein is 20 mg/L (N<10). Colonoscopy shows a bleeding, ulcerated rectal mucosa with several pseudopolyps. Which of the following is this patient at greatest risk of developing?
A. Hemolytic uremic syndrome
B. Oral ulcers
C. Colorectal cancer
D. Pancreatic cancer
Choose the correct option.",c,5,True,c,1592,37.98467958718538,37.98467958718538,18,3,,34.11862277984619
1,medqa,"A 38-year-old woman presents to her primary care physician for her yearly exam. Her only complaint is difficulty losing weight. Her BMI is 34 kg/m^2. In addition to a standard physical exam, the physician orders a glucose tolerance test. The woman's fasting blood glucose level is 120 mg/dL and two-hour post 75g glucose load blood glucose level is 190 mg/dL. The physician informs the patient that she is ""pre-diabetic"" or at risk of developing diabetes and recommends lifestyle modification with follow-up in 6 months. Which of the following endogenous signaling molecules or receptors will increase insulin sensitivity in this patient?
A. Catecholamines
B. Glucagon
C. Glucocorticoids
D. Peroxisome proliferator-activated receptor gamma
Choose the correct option.",d,5,True,d,686,16.513989321887493,16.513989321887493,18,3,,34.11862277984619
2,medqa,"A 33-year-old man presents to the emergency department after a motor vehicle collision. He was the front seat unrestrained driver in a head-on collision. The patient has a Glasgow Coma Scale of 5 and is subsequently intubated. Physical exam is notable for subcutaneous emphysema in the clavicular area. Needle decompression and chest tube placement are performed, and the patient is stabilized after receiving 2 units of blood and 2 liters of fluid. Chest radiography demonstrates proper tube location and resolution of the pneumothorax. The patient is transferred to the trauma intensive care unit. On the unit, a repeat chest radiograph is notable for a recurrent pneumothorax with the chest tube in place. Which of the following is the most likely diagnosis?
A. Inappropriate chest tube placement
B. Spontaneous pneumothorax
C. Tension pneumothorax
D. Tracheobronchial rupture
Choose the correct option.",d,5,True,d,461,11.280578166246414,11.280578166246414,18,3,,34.11862277984619
3,medqa,"A 45-year-old mechanic presents to the emergency department complaining of acute-onset shortness of breath while repairing a plowing tractor for his neighbor. The patient denies having any history of asthma or respiratory symptoms, and does not smoke. His temperature is 99.8°F (37.7°C), pulse is 65/min, blood pressure is 126/86 mmHg, and respirations are 20/min. His oxygen saturation is 97%. On exam, he is pale and diaphoretic. His pupils are contracted. Diffuse wheezes are noted in all lung fields. What is the best treatment for his condition?
A. Succinylcholine
B. Inhaled ipratropium and oxygen
C. Atropine and pralidoxime
D. Inhaled albuterol and oxygen
Choose the correct option.",c,5,True,c,585,14.158859368413687,14.158859368413687,18,3,,34.11862277984619
4,medqa,"A 64-year-old man comes to the physician with a 1-week history of sore mouth. He says that swallowing is not painful. He has had asthma for more than 20 years. His only medication is a high-dose combination salmeterol/fluticasone inhaler. His temperature is 37.1°C (98.8°F), pulse is 74/min, respirations are 14/min, and blood pressure is 125/65 mm Hg. A photograph of his oral mucosa is shown. Indirect mirror examination of the posterior oropharynx, larynx, and hypopharynx shows no abnormalities. Which of the following is the most appropriate next step in management?
A. Fluconazole
B. Isotretinoin
C. Nystatin
D. Penicillin V
Choose the correct option.",c,5,True,c,1046,25.030476339161396,25.030476339161396,18,3,,34.11862277984619
5,medqa,"A 62-year-old man presents with episodes of palpitations for the past 3 weeks. He says that he has episodes where he feels his heart is ‘racing and pounding’, lasting 1–2 hours on average. Initially, he says the episodes would happen 1–2 times per week but now happen almost every day. This last episode has been constant for the past 2 days. He denies any seizure, loss of consciousness, dizziness, chest pain, or similar symptoms in the past. His past medical history is significant for an ischemic stroke of the right anterior cerebral artery 1 month ago, status post intravenous (IV) tissue plasminogen activator (tPA) with still some residual neurologic impairment, and long-standing gastroesophageal reflux secondary to a hiatal hernia, managed medically. The patient reports a 15-pack-year smoking history, but no alcohol or recreational drug use. The vital signs include: temperature 37.0°C (98.6°F), blood pressure 100/70 mm Hg, pulse 105/min, and respiratory rate 16/min. On physical examination, muscle strength in the lower extremities is 4/5 on the left and 5/5 on the right, along with sensory loss on the left, all of which is improved from his previous exam 3 weeks ago. There is a loss of the left half of the visual field bilaterally which is stable from the previous exam. Cardiac examination is significant for a new-onset irregular rate and rhythm. No rubs, thrills or murmurs. A noncontrast computed tomography (CT) scan shows evidence of an area of infarction in the vicinity of the right anterior cerebral artery showing normal interval change with no evidence of new hemorrhage or expansion of the area of infarction. An electrocardiogram (ECG) is performed, which is shown in the exhibit (see image below). Which of the following is the most appropriate intervention to best prevent future cerebrovascular accidents (CVAs) in this patient?
A. Begin aspirin therapy
B. Begin clopidogrel
C. Carotid endarterectomy
D. Begin warfarin and heparin
Choose the correct option.",d,5,True,d,923,22.28041223809123,22.28041223809123,18,3,,34.11862277984619
